XForce,YForce,ZForce,Tforce,VAngle,XYForce,XYForceAverage
3.5693115234375,-0.146438598632813,-11.1649658203125,-0.0057708740234375,-0.01434326171875,3.57231423792942,1.72183006379449
-0.743606567382813,-2.05014038085938,-8.06358642578125,-0.16158447265625,-0.03265380859375,2.18083156348331,2.05188879243522
-0.148721313476563,1.31794738769531,-17.9880004882813,-0.11541748046875,-0.05523681640625,1.3263119338282,2.07919707763836
-3.27186889648437,-3.5145263671875,-28.5326904296875,-0.201980590820313,-0.05096435546875,4.80177276236996,2.63079589852159
4.31291809082031,-1.02507019042969,-3.7216552734375,-0.0519378662109375,-0.01434326171875,4.43306117185774,3.26285833389373
-4.46163940429688,-3.80740356445313,-24.81103515625,-0.363565063476562,-0.02716064453125,5.86536853714964,3.72146919373777
-0.148721313476563,1.31794738769531,-10.5446899414063,-0.11541748046875,-0.050048828125,1.3263119338282,3.55056526780675
-3.12314758300781,-5.12535095214844,-27.9124145507813,-0.225064086914062,-0.0592041015625,6.00193912064563,4.48569070517023
2.23081970214844,0.732192993164063,-8.06358642578125,-0.06925048828125,-0.02716064453125,2.34790611454807,3.99491737560585
-2.97442626953125,-2.05014038085938,-16.7474487304688,-0.248147583007813,-0.02349853515625,3.61251812647464,3.83080876652923
0,1.1715087890625,-14.2663452148437,-0.0519378662109375,-0.04364013671875,1.1715087890625,2.89203681691181
-0.148721313476563,-2.19657897949219,-16.7474487304688,-0.0519378662109375,-0.0592041015625,2.20160787658228,3.06709600546262
1.1897705078125,-1.46438598632813,-11.7852416992187,-0.0750213623046875,-0.0335693359375,1.88679097364139,2.24406637606177
-0.297442626953125,0,-11.1649658203125,-0.11541748046875,-0.01495361328125,0.297442626953125,1.83397367854279
-0.297442626953125,1.02507019042969,-19.2285522460937,-0.144271850585938,-0.0341796875,1.06735233715785,1.32494052067943
3.42059020996094,0.146438598632813,-7.443310546875,-0.0403961181640625,-0.05615234375,3.42372336026878,1.77538343492069
0.148721313476563,-1.90370178222656,-14.2663452148437,-0.144271850585938,-0.04180908203125,1.90950216148995,1.71696229190222
-1.04104919433594,0.878631591796875,-6.82303466796875,-0.167355346679687,-0.02471923828125,1.36226902597505,1.61205790236895
2.97442626953125,0.439315795898438,-8.06358642578125,-0.0461669921875,-0.02532958984375,3.00669419818569,2.15390821661546
1.78465576171875,2.343017578125,-18.6082763671875,-0.0403961181640625,-0.02716064453125,2.94528904510893,2.52949555820568
0.743606567382813,1.31794738769531,-4.34193115234375,-0.103875732421875,-0.02899169921875,1.51325346316727,2.14740157878538
-0.446163940429687,-2.343017578125,-15.5068969726563,-0.1385009765625,-0.03204345703125,2.38511920732329,2.24252498795205
-4.46163940429688,-1.90370178222656,-31.6340698242187,-0.288543701171875,-0.037841796875,4.85080474247595,2.94023213125223
-4.90780334472656,-4.97891235351563,-26.0515869140625,-0.25391845703125,-0.04180908203125,6.99114453394433,3.73712219840396
-0.148721313476563,-1.75726318359375,-20.4691040039062,-0.16158447265625,-0.04302978515625,1.76354527174559,3.50077344373129
-1.63593444824219,-0.146438598632813,-11.1649658203125,-0.144271850585938,-0.04302978515625,1.64247550426635,3.5266178519511
1.78465576171875,1.46438598632813,-3.7216552734375,-0.0981048583984375,-0.04302978515625,2.30855420226386,3.51130485093922
1.04104919433594,1.75726318359375,-12.405517578125,-0.109646606445313,-0.040283203125,2.04248802234959,2.94964150691395
0,1.90370178222656,-6.82303466796875,-0.11541748046875,-0.04150390625,1.90370178222656,1.93215295657039
2.97442626953125,-0.878631591796875,-8.06358642578125,-0.06925048828125,-0.042724609375,3.10148433930934,2.19974077008314
1.33849182128906,2.343017578125,-14.88662109375,-0.092333984375,-0.04241943359375,2.69838687497928,2.41092304422573
-2.52826232910156,-1.1715087890625,-12.405517578125,-0.2308349609375,-0.04486083984375,2.78649300153522,2.50651080408
-4.01547546386719,-4.68603515625,-29.7732421875,-0.282772827148437,-0.0372314453125,6.17113998273661,3.3322411961574
-0.892327880859375,-2.343017578125,-5.58248291015625,-0.126959228515625,-0.03509521484375,2.50718575665261,3.45293799104261
-0.59488525390625,-0.58575439453125,-13.6460693359375,-0.0750213623046875,-0.0286865234375,0.834863267863531,2.99961377675345
-0.446163940429687,0.732192993164063,-4.34193115234375,-0.103875732421875,-0.03143310546875,0.857419874377947,2.63142037663318
2.67698364257812,-0.146438598632813,-2.481103515625,-0.080792236328125,-0.02960205078125,2.68098595404758,2.61031896713565
0.148721313476563,0.732192993164063,-13.0257934570313,-0.034625244140625,-0.0286865234375,0.747144302207239,1.52551983102978
0.743606567382813,-0.146438598632813,-9.30413818359375,-0.11541748046875,-0.0238037109375,0.757888507779602,1.17566038125518
0.892327880859375,-3.07521057128906,-9.9244140625,-0.06925048828125,-0.03387451171875,3.20205701147356,1.64909912997718
-2.52826232910156,-1.75726318359375,-33.4948974609375,-0.219293212890625,-0.03662109375,3.07897455351097,2.09341006580379
-3.86675415039063,-3.95384216308594,-27.9124145507813,-0.334710693359375,-0.04302978515625,5.5303395474563,2.66328078448554
-2.52826232910156,-4.10028076171875,-31.0137939453125,-0.190438842773438,-0.04302978515625,4.81709588130389,3.47727110030487
-1.93337707519531,-0.146438598632813,-19.848828125,-0.121188354492187,-0.0439453125,1.93891494864017,3.71347638847698
0.892327880859375,-0.146438598632813,-1.2405517578125,-0.0634796142578125,-0.04302978515625,0.904263960427775,3.25391777826782
1.1897705078125,0.439315795898438,-13.0257934570313,-0.034625244140625,-0.0341796875,1.26828712434775,2.89178029243518
-0.148721313476563,0.146438598632813,-2.481103515625,-0.126959228515625,-0.04058837890625,0.208715816965883,1.8274555463371
2.52826232910156,-0.146438598632813,-8.6838623046875,-0.0519378662109375,-0.0433349609375,2.53249968764531,1.37053630760538
2.08209838867187,1.90370178222656,-17.9880004882813,-0.057708740234375,-0.0390625,2.82120792848783,1.54699490357491
-2.379541015625,-1.31794738769531,-11.1649658203125,-0.236605834960938,-0.04241943359375,2.72014719487284,1.91017155046392
-1.63593444824219,-5.71110534667969,-26.0515869140625,-0.18466796875,-0.0396728515625,5.94079168123397,2.84467246184117
-5.50268859863281,-3.36808776855469,-32.8746215820313,-0.3231689453125,-0.0384521484375,6.45163522141567,4.09325634273113
-2.82570495605469,-1.61082458496094,-21.0893798828125,-0.236605834960938,-0.03875732421875,3.2525934793925,4.23727510108056
0.59488525390625,-1.02507019042969,-13.6460693359375,-0.0403961181640625,-0.035400390625,1.18518241660204,3.9100699987034
-0.148721313476563,1.61082458496094,-13.0257934570313,-0.126959228515625,-0.0311279296875,1.61767545341974,3.68957565041279
0.446163940429687,0.878631591796875,-5.58248291015625,-0.080792236328125,-0.0189208984375,0.985421603093446,2.69850163478468
2.23081970214844,0.878631591796875,-13.0257934570313,0.0057708740234375,-0.0250244140625,2.39761340036236,1.88769727057402
0.59488525390625,0.439315795898438,-11.7852416992187,-0.16158447265625,-0.02685546875,0.739517973981012,1.38508216949172
2.97442626953125,1.1715087890625,-1.86082763671875,-0.0057708740234375,-0.02655029296875,3.19681786714981,1.78740925960127
-0.297442626953125,-0.58575439453125,-21.0893798828125,-0.121188354492187,-0.0311279296875,0.65694773539563,1.59526371599645
-2.82570495605469,-3.36808776855469,-21.0893798828125,-0.328939819335938,-0.0384521484375,4.3964330673126,2.27746600884028
-1.04104919433594,-5.27178955078125,-25.4313110351562,-0.248147583007813,-0.03997802734375,5.37359735119351,2.87266279900651
-2.97442626953125,-2.343017578125,-27.292138671875,-0.16158447265625,-0.0360107421875,3.78641558789845,3.48204232179
1.04104919433594,0.146438598632813,-5.58248291015625,-0.1385009765625,-0.04058837890625,1.05129809673425,3.05293836770689
0,0.439315795898438,-7.443310546875,-0.150042724609375,-0.04669189453125,0.439315795898438,3.00941197980745
3.86675415039063,0.439315795898438,-0.62027587890625,-0.02308349609375,-0.0433349609375,3.89163025326007,2.90845141699694
2.08209838867187,0.58575439453125,-14.88662109375,-0.0173126220703125,-0.03814697265625,2.16292438860509,2.26631682447926
1.1897705078125,1.46438598632813,-4.96220703125,-0.178897094726563,-0.03387451171875,1.88679097364139,1.88639190162784
0.59488525390625,-1.61082458496094,-19.2285522460937,-0.155813598632812,-0.04364013671875,1.71716170142176,2.01956462256535
-4.46163940429688,-2.78233337402344,-32.254345703125,-0.225064086914062,-0.0494384765625,5.25809900802364,2.98332126499039
-3.12314758300781,-3.80740356445313,-21.0893798828125,-0.30008544921875,-0.03875732421875,4.92446674553275,3.18988856344493
-0.892327880859375,-4.10028076171875,-13.0257934570313,-0.144271850585938,-0.0433349609375,4.19625444555974,3.59655457483586
-1.48721313476563,-0.292877197265625,-18.6082763671875,-0.1385009765625,-0.03448486328125,1.5157770155592,3.52235178321942
1.04104919433594,-0.146438598632813,-3.10137939453125,-0.16158447265625,-0.03326416015625,1.05129809673425,3.38917906228192
1.48721313476563,-0.439315795898438,-15.5068969726563,-0.0519378662109375,-0.03265380859375,1.55074216965467,2.64770769460812
0.59488525390625,1.46438598632813,-3.10137939453125,-0.190438842773438,-0.03509521484375,1.58060582760829,1.97893551102323
4.31291809082031,-0.58575439453125,-4.34193115234375,-0.0461669921875,-0.02716064453125,4.35251314401666,2.01018725071461
3.27186889648437,1.61082458496094,-13.0257934570313,-0.06925048828125,-0.02716064453125,3.64690031661087,2.43641191092495
-1.93337707519531,-1.90370178222656,-11.1649658203125,-0.225064086914062,-0.03265380859375,2.71330562055648,2.76881341568939
-0.148721313476563,-4.83247375488281,-24.1907592773438,-0.201980590820313,-0.032958984375,4.83476169223607,3.42561732020567
-3.42059020996094,-4.24671936035156,-39.0773803710938,-0.288543701171875,-0.04058837890625,5.45298658627228,4.20009347193847
-0.59488525390625,-1.61082458496094,-14.88662109375,-0.16158447265625,-0.03662109375,1.71716170142176,3.67302318341949
1.78465576171875,-1.02507019042969,-17.367724609375,-0.092333984375,-0.0433349609375,2.05809744257736,3.35526260861279
1.78465576171875,2.19657897949219,-17.367724609375,-0.144271850585938,-0.04058837890625,2.83018646046208,3.37863877659391
1.93337707519531,0.439315795898438,-6.2027587890625,-0.0288543701171875,-0.0396728515625,1.98266116202862,2.80821867055242
2.82570495605469,-0.439315795898438,-15.5068969726563,-0.0288543701171875,-0.04058837890625,2.85965152898004,2.28955165909397
2.23081970214844,1.75726318359375,-9.9244140625,-0.06925048828125,-0.03753662109375,2.83981169092383,2.51408165699439
4.01547546386719,-0.58575439453125,-4.96220703125,-0.0865631103515625,-0.03997802734375,4.05797380617866,2.91405692971464
-0.148721313476563,-1.1715087890625,-29.1529663085938,-0.219293212890625,-0.03753662109375,1.18091103472399,2.58420184456703
-4.16419677734375,-4.24671936035156,-21.7096557617188,-0.277001953125,-0.040283203125,5.94770208786762,3.37721002973483
-0.446163940429687,-6.00398254394531,-34.73544921875,-0.225064086914062,-0.040283203125,6.02053723929516,4.00938717179785
24.5390167236328,-15.9618072509766,156.309521484375,-0.0057708740234375,0.0128173828125,29.2735825016355,9.29614133394018
26.9185577392578,-14.05810546875,171.196142578125,0.0403961181640625,0.0048828125,30.3683894886155,14.5582244704276
27.6621643066406,-13.6187896728516,162.512280273438,0.0288543701171875,0.00244140625,30.8328844949828,20.4886191624793
647.383877563477,-229.029968261719,5514.87283935547,4.16080017089844,0.65948486328125,686.702709541098,156.639620653125
645.004336547851,-232.544494628906,5471.45352783203,4.23005065917969,0.66070556640625,685.643884350869,292.56429007544
644.409451293945,-233.27668762207,5437.33835449219,4.20696716308594,0.55999755859375,685.333170001926,423.776207575498
641.286303710937,-231.080108642578,5425.55311279297,4.2011962890625,0.469970703125,681.649572681963,554.032444214168
640.691418457031,-236.351898193359,5415.00842285156,4.18965454101563,0.37200927734375,682.89656132103,684.445179579377
636.081057739258,-237.230529785156,5391.43793945313,4.12040405273437,0.29449462890625,678.879544747696,682.880546620697
634.742565917969,-236.644775390625,5401.36235351562,4.00498657226562,0.23284912109375,677.42075160701,681.235920071925
639.055484008789,-234.887512207031,5396.40014648438,4.22427978515625,0.1837158203125,680.855384815686,680.340363034677
638.758041381836,-232.251617431641,5393.29876708984,4.2011962890625,0.1483154296875,679.670986014242,679.944645701133
639.204205322266,-231.080108642578,5402.60290527344,4.21850891113281,0.1220703125,679.691130376096,679.303559512146
639.947811889648,-232.690933227539,5399.50152587891,4.18965454101563,0.10101318359375,680.939257458881,679.715502054383
637.568270874023,-229.469284057617,5390.19738769531,4.22427978515625,0.08270263671875,677.605676150375,679.752486963056
638.014434814453,-232.251617431641,5399.50152587891,4.17811279296875,0.07598876953125,678.972188555039,679.375847710927
636.378500366211,-233.27668762207,5379.65269775391,4.24159240722656,0.05523681640625,677.787288694818,678.999108247042
633.40407409668,-233.569564819336,5370.34855957031,4.00498657226562,0.045166015625,675.096632114371,678.080208594697
634.593844604492,-237.523406982422,5367.86745605469,3.98767395019531,0.04669189453125,677.588899314656,677.410136965852
633.552795410156,-234.448196411133,5364.76607666016,4.01075744628906,0.037841796875,675.540599351702,676.997121606117
634.296401977539,-234.155319213867,5379.65269775391,4.08000793457031,0.0347900390625,676.136553573167,676.429994609743
636.527221679688,-232.837371826172,5376.55131835937,4.2011962890625,0.0396728515625,677.775881584895,676.427713187758
637.27082824707,-230.64079284668,5377.79187011719,4.155029296875,0.02960205078125,677.723604325282,676.95310762994
636.378500366211,-231.080108642578,5380.27297363281,4.13771667480469,0.030517578125,677.034424781054,676.84221272322
638.609320068359,-233.423126220703,5374.07021484375,4.27044677734375,0.03265380859375,679.932511013276,677.720595055535
636.973385620117,-229.176406860352,5376.55131835937,4.16657104492188,0.0286865234375,676.946762640738,677.882636869049
633.106631469726,-233.716003417969,5374.07021484375,4.06846618652344,0.02197265625,674.868266452507,677.301113842572
631.768139648437,-236.205459594727,5348.01862792969,3.98767395019531,0.0189208984375,674.48054191148,676.652501359811
630.875811767578,-234.887512207031,5356.08221435547,3.89533996582031,0.00762939453125,673.183803477333,675.882377099067
633.998959350586,-233.862442016602,5357.32276611328,4.09732055664063,0.01007080078125,675.756111510354,675.047097198482
633.40407409668,-231.958740234375,5363.52552490234,4.16080017089844,0.00885009765625,674.541013025443,674.565947275423
632.809188842773,-229.908599853516,5378.41214599609,4.09154968261719,0.0079345703125,673.279610392631,674.248216063448
638.609320068359,-231.958740234375,5365.38635253906,4.17811279296875,0.00152587890625,679.431174475598,675.238342576272
636.675942993164,-230.787231445313,5365.38635253906,4.1088623046875,0.0079345703125,677.214148245905,676.044411529986
634.445123291016,-230.787231445313,5371.58911132813,4.10309143066406,-0.00030517578125,675.117294005971,675.91664802911
637.568270874023,-232.398056030273,5359.18359375,4.10309143066406,0.00640869140625,678.603091999987,676.729063824018
630.429647827148,-234.155319213867,5343.67669677734,3.98190307617188,0.01251220703125,672.510412094572,676.575224164406
630.280926513672,-237.084091186523,5349.87945556641,3.91842346191406,0.00946044921875,673.396549308557,675.368299130998
631.916860961914,-236.205459594727,5347.39835205078,4.04538269042969,0.01007080078125,674.619847254967,674.849438932811
633.106631469726,-232.983810424805,5358.56331787109,4.02229919433594,0.00885009765625,674.615047809494,674.748989693515
634.891287231445,-232.251617431641,5361.66469726563,4.14925842285156,0.01190185546875,676.038283236988,674.236027940916
635.783615112305,-231.080108642578,5359.80386962891,4.18965454101563,0.01220703125,676.475292864076,675.029004094816
634.593844604492,-229.322845458984,5364.14580078125,4.12040405273437,0.02227783203125,674.757967762749,675.301287785655
637.122106933594,-231.665863037109,5363.52552490234,4.25890502929687,0.023193359375,677.933367846893,675.96399190404
635.040008544922,-228.297775268555,5352.98083496094,4.13771667480469,0.015869140625,674.8301168778,676.007005717701
631.768139648437,-233.130249023438,5360.42414550781,4.03384094238281,0.02105712890625,673.409752887926,675.481299647889
634.147680664062,-236.205459594727,5339.334765625,4.07423706054688,0.01007080078125,676.709908331455,675.528222741365
629.239877319336,-234.155319213867,5331.27117919922,3.89533996582031,0.01007080078125,671.395216489514,674.855672486717
633.40407409668,-232.105178833008,5349.87945556641,4.02229919433594,0.00457763671875,674.591383819401,674.187275681219
634.296401977539,-231.665863037109,5354.84166259766,4.12617492675781,0.00244140625,675.278459347239,674.276944175107
632.51174621582,-229.908599853516,5358.56331787109,4.08577880859375,-0.00244140625,673.000054522725,674.195004502066
635.783615112305,-230.787231445313,5364.76607666016,4.17811279296875,-0.00030517578125,676.375303691274,674.12808357403
636.229779052734,-231.372985839844,5355.46193847656,4.16657104492188,0.001220703125,676.994675259662,675.24797532806
633.850238037109,-230.201477050781,5352.36055908203,4.11463317871094,0.00396728515625,674.358097968773,675.201318157935
635.783615112305,-231.080108642578,5352.98083496094,4.23005065917969,0.00823974609375,676.475292864076,675.440684861302
631.321975708008,-234.594635009766,5334.99283447266,3.99921569824219,0.00213623046875,673.499873635643,675.540648683886
629.091156005859,-235.033950805664,5334.99283447266,3.91265258789063,0.0006103515625,671.562834436293,674.578154832889
632.51174621582,-235.473266601563,5340.57531738281,4.02807006835937,0.00274658203125,674.921305327515,674.16348084646
633.998959350586,-230.201477050781,5344.29697265625,4.08577880859375,0.00732421875,674.497887686824,674.19143879007
634.147680664062,-230.64079284668,5360.42414550781,4.14348754882812,0.010986328125,674.787711963218,673.853922609899
634.742565917969,-231.519424438477,5348.63890380859,4.12040405273437,0.01708984375,675.647370216484,674.283421926067
633.552795410156,-227.858459472656,5346.77807617188,4.11463317871094,0.015869140625,673.281978167599,674.627250672328
634.891287231445,-231.812301635742,5361.04442138672,4.16657104492188,0.0115966796875,675.887483085803,674.820486223986
633.998959350586,-231.958740234375,5343.67669677734,4.08577880859375,0.0152587890625,675.099650147105,674.940838716042
630.132205200195,-233.130249023438,5338.71448974609,3.91842346191406,0.006103515625,671.875218355455,674.358339994489
630.132205200195,-237.523406982422,5334.37255859375,3.93573608398437,0.00091552734375,673.412180536555,673.911302058504
630.875811767578,-235.32682800293,5328.16979980469,3.94727783203125,0.00274658203125,673.337215554971,673.922349535978
629.686041259766,-233.423126220703,5351.12000732422,3.99921569824219,0.00457763671875,671.558535357895,673.056559990396
633.998959350586,-229.762161254883,5357.94304199219,4.08000793457031,-0.00244140625,674.348078667197,672.906245694415
926.385061645508,-273.400863647461,8276.961328125,5.59774780273438,0.02960205078125,965.886802209829,731.708562465289
1066.18309631348,-306.935302734375,9513.79143066406,6.33641967773437,0.030517578125,1109.48441851575,818.923010061129
1067.07542419434,-310.596267700195,9459.20715332031,6.46914978027344,0.028076171875,1111.3595288784,906.527472725814
1063.65483398438,-308.399688720703,9436.87722167969,6.40567016601563,0.02777099609375,1107.46195142829,993.708155939893
1059.93680114746,-312.353530883789,9417.02839355469,6.30756530761719,0.020751953125,1105.00260211562,1079.83906062958
1057.55726013184,-315.575180053711,9390.35653076172,6.25562744140625,0.0244140625,1103.63719252456,1107.38913869252
1054.13666992187,-313.817916870117,9386.63487548828,6.12289733886719,0.01373291015625,1099.85717428341,1105.46368984605
1058.89575195313,-311.474899291992,9389.11597900391,6.31333618164062,0.02227783203125,1103.75578204299,1103.94294047897
1059.0444732666,-309.2783203125,9382.29294433594,6.39412841796875,0.02105712890625,1103.28068766378,1103.10668772607
1056.96237487793,-307.667495727539,9395.93901367188,6.30179443359375,0.0213623046875,1100.83093608185,1102.27235451932
1059.0444732666,-310.010513305664,9377.95101318359,6.42298278808594,0.02227783203125,1103.48616426151,1102.24214886671
1056.66493225098,-308.692565917969,9371.74825439453,6.36527404785156,0.02685546875,1100.83235749227,1102.43718550848
1056.66493225098,-306.349548339844,9378.5712890625,6.34219055175781,0.02105712890625,1100.17763330154,1101.72155576019
1055.77260437012,-309.571197509766,9365.54549560547,6.33641967773437,0.0140380859375,1100.22275856578,1101.10996994059
1051.16224365234,-311.328460693359,9344.45611572266,6.19214782714844,0.01373291015625,1096.2971645124,1100.2032156267
1050.86480102539,-313.817916870117,9350.65887451172,6.16329345703125,0.01068115234375,1096.72171264311,1098.85032530302
1054.13666992187,-311.914215087891,9351.27915039062,6.31910705566406,0.00885009765625,1099.31551269318,1098.5469563432
1052.0545715332,-306.642425537109,9352.51970214844,6.2787109375,0.01007080078125,1095.83228580983,1097.67788684486
1055.02899780273,-308.25325012207,9357.48190917969,6.36527404785156,0.00213623046875,1099.13886857642,1097.46110884699
1054.73155517578,-307.813934326172,9353.13997802734,6.35950317382813,-0.0006103515625,1098.73020876322,1097.94771769715
1053.24434204102,-307.228179931641,9353.13997802734,6.33064880371094,0.0054931640625,1097.13845916799,1098.03106700213
1056.66493225098,-307.813934326172,9351.27915039062,6.44606628417969,0.0054931640625,1100.58629703187,1098.28522386987
1051.31096496582,-307.667495727539,9341.35473632813,6.22677307128906,0.00152587890625,1095.40587591295,1098.19994189049
1048.33653869629,-310.742706298828,9330.18977050781,6.12289733886719,-0.00030517578125,1093.42147769451,1097.05646371411
1048.03909606934,-309.2783203125,9338.25335693359,6.21523132324219,0.01190185546875,1092.72092791579,1095.85460754462
1054.28539123535,-309.424758911133,9345.69666748047,6.34219055175781,0.0128173828125,1098.75446192472,1096.17780809597
1054.28539123535,-308.25325012207,9341.97501220703,6.371044921875,0.01434326171875,1098.42512370352,1095.7455734303
1053.54178466797,-306.203109741211,9341.97501220703,6.29602355957031,0.0177001953125,1097.13747381837,1096.09189301138
1055.77260437012,-308.25325012207,9339.49390869141,6.4172119140625,0.02288818359375,1099.85265301734,1097.37812807595
1052.94689941406,-304.885162353516,9334.53170166016,6.31333618164062,0.02227783203125,1096.19894873559,1098.07373223991
1050.41863708496,-306.349548339844,9341.97501220703,6.24408569335938,0.02105712890625,1094.17976535095,1097.15879292515
1049.67503051758,-311.035583496094,9325.84783935547,6.27294006347656,0.00640869140625,1094.7880177883,1096.43137174211
1048.63398132324,-311.035583496094,9314.06259765625,6.1402099609375,0.00732421875,1093.78990715155,1095.76185840874
1047.89037475586,-309.571197509766,9335.77225341797,6.20368957519531,0.0115966796875,1092.66123013201,1094.32357383168
1050.41863708496,-310.010513305664,9332.67087402344,6.26716918945313,0.008544921875,1095.21040512564,1094.12586510969
1051.60840759277,-307.081741333008,9325.22756347656,6.31333618164062,0.00335693359375,1095.52701417168,1094.39531487384
1052.20329284668,-306.788864135742,9335.15197753906,6.36527404785156,0.00946044921875,1096.0160476175,1094.64092083968
1051.16224365234,-306.495986938477,9330.81004638672,6.34219055175781,0.00457763671875,1094.93463388899,1094.86986618717
1052.35201416016,-304.299407958984,9333.29114990234,6.30756530761719,0.0030517578125,1095.46469198744,1095.43055855825
1054.28539123535,-307.521057128906,9330.81004638672,6.35373229980469,0.00213623046875,1098.21987176975,1096.03245188707
1049.37758789062,-309.424758911133,9320.26535644531,6.16906433105469,0.00885009765625,1094.04616145497,1095.73628134373
1044.91594848633,-310.889144897461,9319.64508056641,6.10558471679687,0.00579833984375,1090.18411280671,1094.56989438157
1046.55188293457,-311.914215087891,9306.61928710938,6.19791870117187,0.010986328125,1092.04456010173,1093.99187962412
1047.89037475586,-308.25325012207,9313.44232177734,6.22100219726562,0.01007080078125,1092.28856247642,1093.35665372192
1049.5263092041,-307.374618530273,9326.46811523437,6.23831481933594,0.01434326171875,1093.61082192351,1092.43484375267
1051.31096496582,-307.667495727539,9327.70866699219,6.35373229980469,0.02197265625,1095.40587591295,1092.70678664426
1050.26991577148,-305.763793945313,9316.54370117188,6.30756530761719,0.02044677734375,1093.87311588798,1093.44458726052
1051.31096496582,-306.935302734375,9333.29114990234,6.30179443359375,0.015869140625,1095.20044974516,1094.0757651892
1051.4596862793,-306.495986938477,9327.08839111328,6.34796142578125,0.0238037109375,1095.22018876569,1094.66209044706
1048.78270263672,-306.642425537109,9316.54370117188,6.28448181152344,0.0146484375,1092.69150929677,1094.47822792171
1048.18781738281,-307.667495727539,9312.20177001953,6.19214782714844,0.01220703125,1092.40880097013,1093.87881293315
1042.83385009766,-287.166091918945,9405.24315185547,6.01902160644531,0.01312255859375,1081.6500373307,1091.43419722169
